ID_Macrografia;Obs_Macro;Status_Macro;Macro_Ativo;Macro_Data;cordao_nome;Obs_Cordao;Status_Apr_Cordao;cordao_ativo;data_cordao;Status_Cota;Valor_Medido;referencia_min;referenci_max;nome_cota;tipo_medida;transformacao;comparativo;cota_ativo;Nome_Peca;Norma_Peca;PecaAtiva;Data_Criacao_Peca;cliente;cliente_ativo;data_cliente
R_ID_052;;Aprovado;true;06/09/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.702;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_052;;Aprovado;true;06/09/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.394;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 01;;Reprovado;true;;Reprovado;0.975;1;2;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;3.431;2;4;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;2.69;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;2.455;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.525;0;2;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.217;1;3;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.877;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.897;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.415;0;1;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.313;1;4;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.504;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;4.383;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.774;0;1.5;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.672;1;3;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.868;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_053;;Reprovado;true;26/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.305;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;1.532;1;2;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;3.112;2;4;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;2.519;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 01;;Reprovado;true;;Reprovado;3.109;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 02;;Reprovado;true;;Aprovado;0.986;0;2;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 02;;Reprovado;true;;Aprovado;1.875;1;3;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 02;;Reprovado;true;;Aprovado;2.642;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 02;;Reprovado;true;;Reprovado;1.943;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.63;0;1;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.083;1;4;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.953;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.659;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.964;0;1.5;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.602;1;3;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.382;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_054;;Aprovado *;true;28/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.415;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.111;0.5;1.5;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.232;1;3;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.648;0;2;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.551;0;2;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.653;0;1.5;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.994;2;3.5;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.613;2;4;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.233;2;4;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.14;0;2;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.804;2;4;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.835;1.5;3;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.475;1.5;3;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.667;0;3;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.427;1;3;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.63;2;3;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_055;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.86;2;3;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.604;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.998;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.017;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.535;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.619;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.891;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.671;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.441;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.468;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.381;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.097;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.695;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.876;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;3.532;1;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.99;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_056;;Aprovado;true;07/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.757;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.445;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.661;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.198;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.49;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.071;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.1;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.633;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.391;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.676;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.954;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.733;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.525;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 04;;Reprovado;true;;Reprovado;2.131;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 04;;Reprovado;true;;Aprovado;2.358;1;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 04;;Reprovado;true;;Aprovado;3.677;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_057;;Reprovado;true;23/03/2019 00:00;Cordão 04;;Reprovado;true;;Aprovado;2.94;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.182;1;2;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.112;2;4;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.901;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.867;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.864;0;2;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.338;1;3;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.964;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.774;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.671;0;1;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.151;1;4;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.458;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.641;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.157;0;1.5;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.955;1;3;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.024;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_058;;Aprovado;true;06/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.228;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.867;0.5;1.5;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.52;1;3;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.514;0;2;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.021;0;2;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.048;0;1.5;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.829;2;3.5;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.333;2;4;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.65;2;4;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.209;0;2;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.316;2;4;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.209;1.5;3;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.538;1.5;3;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.054;0;3;Gap;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.041;1;3;Penetração;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.623;2;3;Perna Horizontal;;;;;Eixo;;;;Cliente 01;;
R_ID_059;;Aprovado;true;16/05/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.317;2;3;Perna Vertical;;;;;Eixo;;;;Cliente 01;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.55;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.274;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.164;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.312;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.786;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.752;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.759;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.028;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.778;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.708;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.566;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.326;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.475;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.06;1;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.884;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_060;;Aprovado;true;26/04/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.62;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.62;0;1;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.773;2;4;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.748;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.644;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.498;0;2;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.9;1;3;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.522;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.172;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.634;0;1.5;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.786;1;2.5;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.795;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.374;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1;0;2;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;3.224;1;4;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.907;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_061;;Aprovado;true;19/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.112;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.744;1;2;Gap;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.826;2;4;Penetração;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.549;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.049;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.866;0;2;Gap;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.467;1;3;Penetração;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.366;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.707;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.571;0;1;Gap;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.862;1;4;Penetração;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.076;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.642;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.999;0;1.5;Gap;;;;;Suporte;;;;Cliente 05;;
R_ID_062;;Aprovado;true;04/11/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.216;1;3;Penetração;;;;;Suporte;;;;Cliente 05;;
